user_id,register_date,country,device_type,acquisition_channel,plan_type,company_size
U001980,2025-10-13,Germany,Mobile,Google Ads,Basic,51-200
U001981,2024-07-30,UK,Desktop,Organic,Free,1-10
U001982,2025-09-22,US,Tablet,Social Media,Free,1-10
U001983,2025-02-28,Germany,Mobile,Organic,Basic,11-50
U001984,2025-03-16,India,Mobile,Email,Free,11-50
U001985,2024-06-09,Germany,Desktop,Social Media,Free,1-10
U001986,2024-04-13,China,Desktop,Email,Free,1-10
U001987,2025-08-12,Germany,Desktop,Email,Free,11-50
U001988,2025-03-25,Australia,Desktop,Organic,Pro,201-1000
U001989,2025-02-13,India,Mobile,Social Media,Free,11-50
U001990,2025-08-13,France,Desktop,Organic,Free,1-10
U001991,2025-09-02,US,Mobile,Email,Free,11-50
U001992,2024-07-04,UK,Desktop,Social Media,Basic,51-200
U001993,2025-06-05,UK,Desktop,Organic,Free,1-10
U001994,2024-06-11,India,Mobile,Organic,Enterprise,201-1000
U001995,2025-08-25,Canada,Desktop,Social Media,Free,1-10
U001996,2025-07-02,US,Mobile,Email,Basic,11-50
U001997,2025-12-10,US,Tablet,Google Ads,Free,1-10
U001998,2024-03-30,Canada,Desktop,Email,Free,1-10
U001999,2024-03-16,US,Desktop,Social Media,Free,1-10
U002000,2024-10-21,China,Desktop,Organic,Pro,11-50
U002001,2024-10-04,India,Mobile,Email,Free,11-50
U002002,2024-09-22,France,Desktop,Organic,Basic,1-10
U002003,2025-11-15,US,Mobile,Email,Free,1-10
U002004,2024-09-24,US,Desktop,Social Media,Enterprise,1000+
U002005,2024-10-12,India,Mobile,Organic,Enterprise,201-1000
U002006,2025-08-29,Australia,Mobile,Google Ads,Free,1-10
U002007,2025-02-22,Germany,Desktop,Email,Free,1-10
U002008,2025-09-08,UK,Desktop,Email,Free,11-50
U002009,2024-03-26,Japan,Desktop,Organic,Free,1000+
U002010,2025-03-19,Australia,Desktop,Organic,Free,11-50
U002011,2024-02-16,France,Desktop,Google Ads,Basic,51-200
U002012,2024-03-23,Australia,Desktop,Google Ads,Pro,1-10
U002013,2025-11-15,US,Tablet,Google Ads,Free,51-200
U002014,2024-06-15,US,Tablet,Organic,Basic,201-1000
U002015,2025-04-17,Japan,Mobile,Email,Basic,11-50
U002016,2025-01-26,France,Desktop,Google Ads,Free,11-50
U002017,2024-12-11,US,Mobile,Google Ads,Free,1-10
U002018,2025-11-12,US,Desktop,Social Media,Pro,11-50
U002019,2024-01-31,Brazil,Desktop,Social Media,Free,51-200
U002020,2025-07-06,US,Desktop,Email,Free,1-10
U002021,2025-12-14,UK,Desktop,Google Ads,Free,1-10
U002022,2025-05-05,India,Desktop,Email,Free,11-50
U002023,2025-11-30,India,Desktop,Email,Pro,201-1000
U002024,2024-03-10,China,Tablet,Google Ads,Basic,51-200
U002025,2025-01-31,UK,Desktop,Social Media,Basic,1-10
U002026,2024-10-03,Japan,Tablet,Organic,Basic,11-50
U002027,2025-08-13,India,Desktop,Organic,Enterprise,1000+
U002028,2025-12-22,India,Desktop,Organic,Free,1-10
U002029,2024-09-30,Japan,Desktop,Organic,Free,51-200
U002030,2025-07-01,US,Mobile,Organic,Enterprise,1000+
U002031,2024-08-10,US,Desktop,Social Media,Enterprise,201-1000
U002032,2025-05-08,US,Desktop,Social Media,Free,1-10
U002033,2025-03-03,US,Desktop,Social Media,Free,1-10
U002034,2025-12-18,India,Desktop,Organic,Basic,11-50
U002035,2025-06-03,France,Mobile,Organic,Free,1-10
U002036,2024-12-12,China,Desktop,Google Ads,Basic,51-200
U002037,2024-05-20,Brazil,Desktop,Social Media,Free,11-50
U002038,2024-06-26,UK,Mobile,Social Media,Free,1-10
U002039,2024-09-03,Germany,Desktop,Google Ads,Basic,51-200
U002040,2024-09-25,UK,Mobile,Google Ads,Pro,51-200
U002041,2025-10-17,US,Mobile,Social Media,Free,1-10
U002042,2025-05-05,US,Tablet,Google Ads,Free,1-10
U002043,2025-04-12,India,Desktop,Email,Enterprise,1000+
U002044,2024-05-20,Australia,Mobile,Google Ads,Free,1-10
U002045,2025-10-22,US,Desktop,Social Media,Basic,1-10
U002046,2025-08-09,US,Mobile,Google Ads,Free,1-10
U002047,2024-03-29,Brazil,Desktop,Organic,Free,1-10
U002048,2025-07-31,US,Desktop,Google Ads,Basic,11-50
U002049,2025-04-24,France,Mobile,Email,Free,1-10
U002050,2024-04-14,China,Desktop,Social Media,Free,11-50
U002051,2025-02-28,Australia,Mobile,Email,Free,1-10
U002052,2025-03-17,Germany,Mobile,Social Media,Free,1-10
U002053,2024-07-11,China,Desktop,Email,Free,1-10
U002054,2025-12-05,Germany,Desktop,Google Ads,Free,201-1000
U002055,2025-10-17,Japan,Desktop,Organic,Free,1-10
U002056,2025-07-09,Germany,Tablet,Google Ads,Pro,201-1000
U002057,2025-03-02,US,Desktop,Organic,Basic,51-200
U002058,2025-01-27,India,Mobile,Organic,Free,11-50
U002059,2025-06-29,India,Mobile,Google Ads,Basic,51-200
U002060,2025-04-26,France,Tablet,Organic,Free,1-10
U002061,2024-03-22,China,Mobile,Google Ads,Basic,11-50
U002062,2025-04-05,China,Mobile,Organic,Basic,1-10
U002063,2025-09-24,US,Desktop,Organic,Pro,201-1000
U002064,2025-02-28,China,Desktop,Email,Basic,201-1000
U002065,2024-03-10,India,Desktop,Social Media,Free,51-200
U002066,2025-09-13,Canada,Mobile,Google Ads,Basic,1-10
U002067,2024-08-13,Canada,Mobile,Google Ads,Free,1-10
U002068,2024-10-01,US,Mobile,Google Ads,Free,1-10
U002069,2024-07-10,France,Mobile,Email,Basic,1-10
U002070,2024-11-28,US,Desktop,Google Ads,Basic,1-10
U002071,2025-08-28,UK,Desktop,Social Media,Enterprise,201-1000
U002072,2025-04-09,India,Desktop,Email,Free,1000+
U002073,2024-08-16,US,Desktop,Organic,Basic,11-50
U002074,2025-10-31,Brazil,Mobile,Social Media,Free,11-50
U002075,2025-11-01,US,Desktop,Email,Free,1-10
U002076,2025-10-28,US,Mobile,Google Ads,Free,11-50
U002077,2024-09-15,India,Mobile,Google Ads,Free,201-1000
U002078,2025-02-23,China,Desktop,Google Ads,Free,1-10
U002079,2025-12-24,Canada,Desktop,Google Ads,Pro,1-10
U002080,2025-09-05,China,Desktop,Email,Free,1-10
U002081,2024-02-07,China,Desktop,Organic,Enterprise,1000+
U002082,2024-03-26,UK,Mobile,Organic,Free,1-10
U002083,2025-03-03,US,Desktop,Social Media,Free,1-10
U002084,2025-11-16,US,Mobile,Google Ads,Free,1-10
U002085,2025-04-21,India,Mobile,Organic,Enterprise,51-200
U002086,2025-03-26,China,Desktop,Organic,Free,51-200
U002087,2024-05-10,Germany,Mobile,Social Media,Free,1-10
U002088,2025-07-02,China,Mobile,Email,Free,1-10
U002089,2025-10-02,India,Mobile,Google Ads,Free,1-10
U002090,2025-01-04,US,Desktop,Social Media,Pro,1000+
U002091,2025-09-07,US,Desktop,Organic,Free,1-10
U002092,2025-12-14,France,Desktop,Social Media,Basic,51-200
U002093,2024-08-15,China,Desktop,Organic,Free,1-10
U002094,2025-04-11,Canada,Mobile,Organic,Free,11-50
U002095,2024-10-25,US,Mobile,Email,Free,1000+
U002096,2025-09-16,Australia,Tablet,Email,Basic,11-50
U002097,2025-05-16,US,Desktop,Organic,Basic,1-10
U002098,2025-06-19,US,Desktop,Organic,Enterprise,51-200
U002099,2025-09-19,Australia,Mobile,Social Media,Free,11-50
U002100,2025-01-15,US,Desktop,Social Media,Free,1-10
U002101,2025-11-19,China,Desktop,Organic,Pro,11-50
U002102,2025-04-18,US,Desktop,Social Media,Pro,11-50
U002103,2024-07-03,India,Desktop,Organic,Free,1-10
U002104,2025-07-25,Canada,Mobile,Google Ads,Free,1-10
U002105,2025-09-17,UK,Desktop,Google Ads,Free,51-200
U002106,2024-11-17,China,Mobile,Google Ads,Basic,51-200
U002107,2025-10-21,US,Mobile,Social Media,Pro,51-200
U002108,2025-11-15,Japan,Desktop,Email,Free,11-50
U002109,2024-10-17,UK,Tablet,Email,Free,11-50
U002110,2025-12-23,US,Desktop,Organic,Pro,201-1000
U002111,2024-06-16,UK,Tablet,Organic,Pro,51-200
U002112,2024-08-13,US,Desktop,Social Media,Free,1-10
U002113,2024-07-28,Canada,Mobile,Organic,Free,11-50
U002114,2025-11-09,UK,Desktop,Social Media,Enterprise,1000+
U002115,2025-07-01,US,Mobile,Google Ads,Free,1-10
U002116,2024-06-27,Germany,Mobile,Social Media,Free,1-10
U002117,2025-02-15,UK,Desktop,Social Media,Free,1-10
U002118,2025-06-08,Brazil,Tablet,Social Media,Basic,11-50
U002119,2024-04-16,Australia,Desktop,Email,Enterprise,201-1000
U002120,2025-11-03,Germany,Desktop,Organic,Pro,51-200
U002121,2025-09-22,Canada,Mobile,Google Ads,Free,1-10
U002122,2025-03-31,India,Mobile,Organic,Basic,51-200
U002123,2025-12-15,US,Desktop,Organic,Pro,1-10
U002124,2025-01-31,China,Desktop,Google Ads,Basic,11-50
U002125,2025-12-24,India,Tablet,Organic,Free,1-10
U002126,2025-07-09,Japan,Mobile,Organic,Basic,11-50
U002127,2025-06-19,Canada,Desktop,Organic,Basic,11-50
U002128,2024-07-11,Germany,Desktop,Google Ads,Free,11-50
U002129,2025-11-02,Canada,Tablet,Google Ads,Free,1-10
U002130,2025-02-07,Brazil,Mobile,Organic,Enterprise,1000+
U002131,2024-07-07,India,Tablet,Google Ads,Free,51-200
U002132,2024-01-19,Japan,Desktop,Organic,Enterprise,201-1000
U002133,2025-05-05,UK,Mobile,Google Ads,Free,11-50
U002134,2025-04-14,Australia,Mobile,Social Media,Basic,11-50
U002135,2025-08-07,China,Desktop,Google Ads,Free,1-10
U002136,2025-11-07,US,Mobile,Email,Free,201-1000
U002137,2024-04-11,UK,Mobile,Email,Free,1-10
U002138,2025-08-14,Japan,Desktop,Organic,Basic,1-10
U002139,2024-07-31,US,Mobile,Email,Free,1-10
U002140,2025-10-21,US,Mobile,Organic,Basic,11-50
U002141,2025-10-01,Germany,Mobile,Email,Free,1-10
U002142,2025-04-23,UK,Mobile,Organic,Pro,1000+
U002143,2025-08-02,Germany,Desktop,Social Media,Basic,11-50
U002144,2024-11-15,US,Desktop,Organic,Free,11-50
U002145,2025-03-08,US,Mobile,Organic,Free,1-10
U002146,2025-10-02,China,Desktop,Google Ads,Free,1-10
U002147,2025-02-28,India,Desktop,Email,Basic,1-10
U002148,2024-12-18,US,Desktop,Google Ads,Free,1-10
U002149,2025-03-24,UK,Desktop,Google Ads,Free,1-10
U002150,2025-10-05,India,Mobile,Google Ads,Free,51-200
U002151,2024-12-01,US,Desktop,Organic,Basic,11-50
U002152,2024-07-18,US,Desktop,Organic,Free,11-50
U002153,2025-08-03,US,Tablet,Organic,Free,1-10
U002154,2025-10-04,France,Mobile,Social Media,Basic,1-10
U002155,2024-05-05,Brazil,Mobile,Organic,Basic,11-50
U002156,2024-09-16,Brazil,Mobile,Organic,Free,1-10
U002157,2024-06-17,China,Mobile,Organic,Basic,51-200
U002158,2024-12-11,China,Mobile,Organic,Free,11-50
U002159,2025-02-22,Germany,Mobile,Email,Basic,11-50
U002160,2025-08-23,Japan,Tablet,Organic,Free,11-50
U002161,2025-06-29,US,Desktop,Social Media,Enterprise,51-200
U002162,2025-06-11,Japan,Tablet,Google Ads,Enterprise,1000+
U002163,2024-12-14,Brazil,Desktop,Social Media,Pro,201-1000
U002164,2025-10-12,India,Desktop,Organic,Free,11-50
U002165,2025-03-08,UK,Desktop,Social Media,Basic,1-10
U002166,2025-12-21,US,Desktop,Organic,Free,1-10
U002167,2025-06-19,Japan,Mobile,Social Media,Pro,51-200
U002168,2024-06-01,China,Tablet,Organic,Pro,1000+
U002169,2025-07-13,Canada,Tablet,Google Ads,Enterprise,1000+
U002170,2024-11-24,UK,Tablet,Google Ads,Basic,11-50
U002171,2025-07-19,Brazil,Desktop,Social Media,Basic,51-200
U002172,2024-03-31,India,Tablet,Social Media,Basic,201-1000
U002173,2024-07-19,Canada,Desktop,Social Media,Basic,1-10
U002174,2025-10-20,India,Mobile,Google Ads,Free,11-50
U002175,2024-09-05,India,Desktop,Organic,Pro,11-50
U002176,2025-10-10,India,Desktop,Google Ads,Enterprise,201-1000
U002177,2024-10-18,Brazil,Tablet,Google Ads,Basic,1-10
U002178,2025-06-24,Australia,Tablet,Social Media,Pro,51-200
U002179,2025-07-24,US,Mobile,Organic,Pro,201-1000
U002180,2025-04-05,US,Mobile,Social Media,Free,1-10
U002181,2024-11-08,Australia,Desktop,Organic,Free,1-10
U002182,2024-08-23,India,Mobile,Organic,Basic,1-10
U002183,2024-02-15,Japan,Mobile,Organic,Free,1-10
U002184,2024-11-07,India,Desktop,Organic,Free,1-10
U002185,2025-06-30,US,Desktop,Social Media,Basic,11-50
U002186,2025-12-01,Brazil,Desktop,Google Ads,Enterprise,11-50
U002187,2025-10-28,Brazil,Mobile,Organic,Free,11-50
U002188,2025-09-02,UK,Desktop,Email,Basic,201-1000
U002189,2025-09-14,UK,Desktop,Email,Pro,51-200
U002190,2025-07-07,France,Desktop,Email,Free,11-50
U002191,2024-10-03,US,Mobile,Google Ads,Free,51-200
U002192,2025-11-15,Canada,Mobile,Social Media,Basic,11-50
U002193,2025-07-10,US,Mobile,Organic,Free,11-50
U002194,2025-05-05,India,Desktop,Google Ads,Free,11-50
U002195,2024-05-16,Australia,Desktop,Google Ads,Enterprise,51-200
U002196,2025-02-20,China,Desktop,Google Ads,Free,1-10
U002197,2025-03-01,Germany,Mobile,Email,Free,11-50
U002198,2025-10-24,China,Desktop,Social Media,Basic,1-10
U002199,2025-04-26,UK,Desktop,Social Media,Free,51-200
U002200,2025-01-04,US,Mobile,Organic,Enterprise,201-1000
U002201,2025-12-20,Australia,Desktop,Organic,Pro,51-200
U002202,2024-05-16,Brazil,Mobile,Social Media,Free,11-50
U002203,2025-02-03,Japan,Desktop,Google Ads,Enterprise,201-1000
U002204,2024-02-27,UK,Mobile,Google Ads,Basic,51-200
U002205,2025-08-18,US,Desktop,Social Media,Basic,11-50
U002206,2025-11-21,US,Desktop,Email,Free,51-200
U002207,2024-10-19,India,Desktop,Google Ads,Free,1-10
U002208,2025-10-21,Brazil,Mobile,Google Ads,Free,11-50
U002209,2024-10-29,India,Tablet,Organic,Free,1000+
U002210,2025-11-17,France,Desktop,Email,Free,1-10
U002211,2025-08-26,US,Mobile,Google Ads,Free,11-50
U002212,2025-09-23,UK,Mobile,Organic,Pro,11-50
U002213,2024-01-26,US,Tablet,Organic,Pro,201-1000
U002214,2025-12-13,Germany,Mobile,Email,Free,1-10
U002215,2025-08-11,US,Desktop,Organic,Enterprise,1000+
U002216,2024-11-08,Australia,Mobile,Social Media,Basic,51-200
U002217,2025-10-06,US,Desktop,Social Media,Pro,1-10
U002218,2024-10-20,Canada,Desktop,Google Ads,Free,1-10
U002219,2025-10-29,Germany,Desktop,Google Ads,Pro,51-200
U002220,2024-05-18,Australia,Tablet,Social Media,Enterprise,201-1000
U002221,2025-07-29,India,Tablet,Social Media,Pro,11-50
U002222,2025-04-23,Australia,Mobile,Email,Basic,1-10
U002223,2024-05-01,US,Tablet,Google Ads,Free,1-10
U002224,2024-09-17,Brazil,Mobile,Email,Basic,1-10
U002225,2024-01-18,Canada,Desktop,Social Media,Basic,51-200
U002226,2025-03-07,US,Desktop,Organic,Free,11-50
U002227,2024-11-05,US,Desktop,Social Media,Pro,201-1000
U002228,2025-05-28,Germany,Desktop,Google Ads,Basic,1-10
U002229,2024-11-02,Australia,Desktop,Organic,Free,1-10
U002230,2024-11-04,India,Desktop,Organic,Free,1-10
U002231,2025-08-20,India,Mobile,Organic,Free,1000+
U002232,2024-03-05,US,Mobile,Social Media,Free,1-10
U002233,2025-11-13,US,Mobile,Google Ads,Free,1-10
U002234,2025-10-18,France,Tablet,Organic,Free,1-10
U002235,2025-07-09,US,Desktop,Google Ads,Free,11-50
U002236,2025-05-25,Japan,Mobile,Email,Basic,11-50
U002237,2025-11-08,Canada,Desktop,Organic,Pro,11-50
U002238,2024-07-29,US,Desktop,Google Ads,Free,1-10
U002239,2024-04-11,China,Tablet,Email,Pro,51-200
U002240,2024-09-15,US,Desktop,Email,Free,1-10
U002241,2025-09-17,Japan,Desktop,Organic,Basic,11-50
U002242,2024-02-17,US,Desktop,Organic,Basic,51-200
U002243,2025-05-19,China,Mobile,Organic,Free,11-50
U002244,2025-12-29,UK,Tablet,Google Ads,Free,11-50
U002245,2025-10-20,Germany,Desktop,Google Ads,Free,51-200
U002246,2025-04-10,India,Mobile,Google Ads,Free,51-200
U002247,2024-03-24,US,Desktop,Social Media,Basic,11-50
U002248,2025-10-07,Brazil,Desktop,Organic,Pro,11-50
U002249,2025-05-29,UK,Desktop,Google Ads,Free,11-50
U002250,2024-05-20,China,Mobile,Social Media,Basic,1-10
U002251,2024-04-28,US,Desktop,Google Ads,Basic,201-1000
U002252,2025-11-17,China,Mobile,Social Media,Enterprise,11-50
U002253,2025-07-09,US,Desktop,Social Media,Basic,201-1000
U002254,2025-10-06,Germany,Desktop,Organic,Enterprise,201-1000
U002255,2025-11-01,US,Mobile,Organic,Pro,201-1000
U002256,2025-05-12,Brazil,Desktop,Organic,Pro,51-200
U002257,2025-04-08,US,Desktop,Organic,Pro,1000+
U002258,2025-02-09,Canada,Desktop,Social Media,Free,1-10
U002259,2024-11-17,Canada,Mobile,Organic,Enterprise,51-200
U002260,2025-02-11,US,Mobile,Organic,Free,1-10
U002261,2025-09-06,Japan,Desktop,Google Ads,Basic,201-1000
U002262,2025-05-30,US,Desktop,Social Media,Free,1-10
U002263,2025-11-08,UK,Desktop,Google Ads,Free,11-50
U002264,2025-02-17,China,Desktop,Google Ads,Basic,11-50
U002265,2025-06-03,Japan,Mobile,Google Ads,Pro,201-1000
U002266,2025-06-17,Japan,Mobile,Email,Free,11-50
U002267,2025-05-24,US,Mobile,Organic,Enterprise,201-1000
U002268,2025-07-29,UK,Desktop,Google Ads,Basic,51-200
U002269,2024-09-14,US,Mobile,Email,Free,11-50
U002270,2025-04-04,China,Mobile,Email,Free,1-10
U002271,2024-05-09,India,Mobile,Organic,Basic,1-10
U002272,2025-01-07,China,Mobile,Social Media,Free,1-10
U002273,2025-03-19,US,Mobile,Organic,Free,1-10
U002274,2025-06-29,UK,Mobile,Google Ads,Free,1-10
U002275,2025-12-07,UK,Desktop,Google Ads,Free,11-50
U002276,2025-05-30,US,Mobile,Social Media,Basic,201-1000
U002277,2025-08-21,UK,Desktop,Social Media,Basic,11-50
U002278,2025-03-31,France,Mobile,Google Ads,Free,11-50
U002279,2025-06-19,Canada,Mobile,Social Media,Free,1-10
U002280,2024-04-02,India,Mobile,Email,Free,1-10
U002281,2024-09-28,Germany,Desktop,Google Ads,Free,11-50
U002282,2024-12-21,US,Desktop,Organic,Basic,201-1000
U002283,2025-03-09,Canada,Desktop,Google Ads,Basic,1-10
U002284,2024-03-02,US,Mobile,Organic,Free,1-10
U002285,2024-06-15,Australia,Mobile,Google Ads,Free,1-10
U002286,2024-10-16,India,Mobile,Email,Free,1-10
U002287,2025-12-18,UK,Desktop,Email,Free,11-50
U002288,2024-11-28,Canada,Tablet,Social Media,Basic,51-200
U002289,2025-03-16,US,Tablet,Organic,Free,11-50
U002290,2024-08-08,India,Desktop,Organic,Basic,11-50
U002291,2025-06-05,India,Mobile,Social Media,Basic,201-1000
U002292,2024-10-20,US,Mobile,Organic,Free,1-10
U002293,2024-08-18,Germany,Mobile,Social Media,Basic,51-200
U002294,2025-04-07,Japan,Tablet,Organic,Basic,11-50
U002295,2024-01-08,China,Desktop,Social Media,Free,51-200
U002296,2024-01-12,US,Mobile,Organic,Basic,51-200
U002297,2024-08-29,Australia,Mobile,Email,Free,51-200
U002298,2024-02-20,US,Mobile,Google Ads,Free,1-10
U002299,2024-05-13,US,Mobile,Social Media,Basic,11-50
U002300,2024-12-04,US,Tablet,Organic,Pro,201-1000
U002301,2025-09-22,US,Desktop,Social Media,Enterprise,1000+
U002302,2025-05-12,US,Mobile,Organic,Basic,11-50
U002303,2025-04-05,Australia,Desktop,Social Media,Enterprise,1-10
U002304,2024-10-30,UK,Desktop,Google Ads,Free,1-10
U002305,2025-11-28,US,Desktop,Google Ads,Basic,11-50
U002306,2025-01-16,US,Mobile,Google Ads,Free,51-200
U002307,2024-04-20,China,Tablet,Social Media,Free,11-50
U002308,2025-06-09,Canada,Desktop,Email,Free,1-10
U002309,2024-05-19,US,Desktop,Email,Basic,201-1000
U002310,2024-12-09,US,Mobile,Social Media,Free,1-10
U002311,2025-04-01,US,Mobile,Social Media,Basic,11-50
U002312,2025-10-29,US,Tablet,Social Media,Basic,1-10
U002313,2025-03-23,US,Desktop,Organic,Basic,51-200
U002314,2025-07-28,Germany,Desktop,Google Ads,Free,11-50
U002315,2025-12-28,US,Desktop,Social Media,Basic,11-50
U002316,2024-06-07,India,Desktop,Organic,Free,11-50
U002317,2024-10-15,US,Desktop,Organic,Pro,11-50
U002318,2025-01-14,Australia,Desktop,Social Media,Free,1-10
U002319,2025-02-03,Canada,Desktop,Email,Free,1-10
U002320,2025-01-26,India,Desktop,Google Ads,Basic,1-10
U002321,2025-11-16,UK,Tablet,Google Ads,Free,51-200
U002322,2025-08-04,UK,Desktop,Social Media,Basic,11-50
U002323,2025-06-03,Germany,Desktop,Google Ads,Free,1-10
U002324,2024-11-11,China,Mobile,Social Media,Free,1-10
U002325,2025-10-03,Germany,Mobile,Google Ads,Basic,1-10
U002326,2025-12-09,Canada,Mobile,Organic,Pro,11-50
U002327,2025-10-02,Australia,Mobile,Social Media,Basic,11-50
U002328,2024-01-03,UK,Mobile,Organic,Free,1-10
U002329,2025-06-20,India,Mobile,Social Media,Basic,51-200
U002330,2024-03-09,US,Mobile,Email,Free,1-10
U002331,2024-10-01,US,Mobile,Organic,Free,1-10
U002332,2024-03-19,Germany,Desktop,Social Media,Free,51-200
U002333,2025-06-01,US,Desktop,Social Media,Pro,11-50
U002334,2025-07-19,Canada,Mobile,Email,Free,1-10
U002335,2024-05-20,US,Desktop,Social Media,Pro,51-200
U002336,2025-01-07,Germany,Tablet,Google Ads,Basic,1-10
U002337,2025-02-26,Japan,Desktop,Email,Free,1-10
U002338,2024-12-27,China,Desktop,Social Media,Basic,11-50
U002339,2024-05-27,UK,Tablet,Social Media,Basic,51-200
U002340,2025-02-01,Canada,Desktop,Social Media,Pro,201-1000
U002341,2025-08-25,India,Tablet,Google Ads,Basic,11-50
U002342,2024-04-02,Germany,Tablet,Organic,Free,1-10
U002343,2024-04-12,US,Mobile,Social Media,Basic,11-50
U002344,2024-12-16,Germany,Mobile,Google Ads,Free,1-10
U002345,2025-12-03,France,Mobile,Google Ads,Basic,1-10
U002346,2025-07-09,Japan,Mobile,Social Media,Free,1-10
U002347,2025-07-15,France,Mobile,Social Media,Pro,51-200
U002348,2024-12-22,India,Mobile,Organic,Free,1-10
U002349,2025-05-25,US,Tablet,Social Media,Basic,1-10
U002350,2024-01-15,US,Mobile,Social Media,Basic,1-10
U002351,2025-06-20,UK,Tablet,Email,Free,1-10
U002352,2025-11-18,China,Desktop,Organic,Free,1-10
U002353,2025-06-06,France,Desktop,Email,Basic,1-10
U002354,2025-10-29,US,Desktop,Google Ads,Free,1-10
U002355,2025-08-10,India,Desktop,Organic,Free,1-10
U002356,2024-05-26,Germany,Mobile,Google Ads,Pro,1-10
U002357,2025-11-13,Germany,Desktop,Organic,Pro,11-50
U002358,2024-03-27,US,Tablet,Email,Free,1-10
U002359,2025-04-18,US,Desktop,Email,Free,11-50
U002360,2024-06-17,US,Desktop,Organic,Basic,11-50
U002361,2024-01-17,US,Desktop,Organic,Enterprise,201-1000
U002362,2025-02-03,US,Mobile,Social Media,Basic,1-10
U002363,2024-10-31,US,Desktop,Social Media,Pro,11-50
U002364,2025-03-18,Japan,Desktop,Social Media,Free,1-10
U002365,2025-05-15,UK,Mobile,Social Media,Basic,1000+
U002366,2024-02-29,Australia,Desktop,Google Ads,Free,11-50
U002367,2024-05-29,US,Desktop,Organic,Free,1-10
U002368,2025-05-04,UK,Mobile,Google Ads,Basic,11-50
U002369,2024-12-07,UK,Desktop,Google Ads,Free,1-10
U002370,2025-08-13,US,Desktop,Social Media,Basic,1-10
U002371,2025-06-30,France,Desktop,Email,Pro,201-1000
U002372,2025-10-15,US,Desktop,Organic,Basic,1-10
U002373,2025-07-23,Australia,Mobile,Organic,Free,1-10
U002374,2025-02-08,Canada,Desktop,Google Ads,Pro,51-200
U002375,2025-07-12,India,Mobile,Social Media,Pro,51-200
U002376,2024-10-15,India,Tablet,Google Ads,Basic,201-1000
