subscription_id,user_id,payment_date,amount,subscription_type,payment_status
S002517,U001646,2025-09-01,365.27,Annual,Success
S002518,U001647,2024-06-04,11.57,Monthly,Success
S002519,U001647,2024-07-05,11.42,Monthly,Success
S002520,U001647,2024-08-02,11.57,Monthly,Success
S002521,U001647,2024-09-01,12.19,Monthly,Success
S002522,U001647,2024-10-02,12.13,Monthly,Success
S002523,U001651,2024-02-20,34.62,Monthly,Success
S002524,U001651,2024-03-21,36.12,Monthly,Success
S002525,U001651,2024-04-20,35.79,Monthly,Success
S002526,U001651,2024-05-19,34.66,Monthly,Success
S002527,U001651,2024-06-20,34.88,Monthly,Success
S002528,U001651,2024-07-19,35.0,Monthly,Success
S002529,U001651,2024-08-17,34.04,Monthly,Success
S002530,U001651,2024-09-16,34.57,Monthly,Success
S002531,U001651,2024-10-16,34.81,Monthly,Success
S002532,U001651,2024-11-16,35.92,Monthly,Success
S002533,U001651,2024-12-15,36.26,Monthly,Success
S002534,U001653,2024-10-08,114.72,Annual,Success
S002535,U001654,2024-12-21,12.13,Monthly,Success
S002536,U001654,2025-01-21,11.47,Monthly,Success
S002537,U001654,2025-02-18,12.43,Monthly,Success
S002538,U001654,2025-03-21,12.21,Monthly,Success
S002539,U001654,2025-04-21,11.43,Monthly,Success
S002540,U001654,2025-05-20,12.03,Monthly,Success
S002541,U001654,2025-06-19,11.74,Monthly,Success
S002542,U001654,2025-07-19,12.03,Monthly,Success
S002543,U001654,2025-08-19,11.99,Monthly,Success
S002544,U001655,2024-04-22,11.52,Monthly,Success
S002545,U001655,2024-05-22,12.06,Monthly,Success
S002546,U001655,2024-06-21,12.59,Monthly,Success
S002547,U001656,2025-12-06,334.53,Annual,Success
S002548,U001658,2024-11-08,12.18,Monthly,Success
S002549,U001658,2024-12-09,12.15,Monthly,Success
S002550,U001658,2025-01-09,11.8,Monthly,Success
S002551,U001658,2025-02-06,11.82,Monthly,Success
S002552,U001658,2025-03-08,12.47,Monthly,Success
S002553,U001658,2025-04-09,12.26,Monthly,Success
S002554,U001658,2025-05-09,11.69,Monthly,Success
S002555,U001658,2025-06-08,12.04,Monthly,Success
S002556,U001658,2025-07-08,11.86,Monthly,Success
S002557,U001658,2025-08-06,11.75,Monthly,Success
S002558,U001658,2025-09-04,12.24,Monthly,Success
S002559,U001658,2025-10-06,12.25,Monthly,Success
S002560,U001659,2025-01-21,349.41,Annual,Success
S002561,U001663,2025-11-23,12.26,Monthly,Success
S002562,U001664,2025-03-27,346.46,Annual,Success
S002563,U001665,2025-12-29,12.17,Monthly,Success
S002564,U001666,2025-10-18,948.09,Annual,Success
S002565,U001670,2025-10-03,361.87,Annual,Success
S002566,U001672,2025-10-31,35.36,Monthly,Success
S002567,U001672,2025-12-02,35.88,Monthly,Success
S002568,U001673,2025-10-26,11.62,Monthly,Success
S002569,U001673,2025-11-25,12.49,Monthly,Success
S002570,U001674,2025-09-24,101.58,Monthly,Success
S002571,U001674,2025-10-23,94.43,Monthly,Success
S002572,U001678,2025-01-25,125.34,Annual,Success
S002573,U001679,2024-07-18,114.52,Annual,Success
S002574,U001681,2024-12-11,334.49,Annual,Success
S002575,U001681,2025-12-12,347.05,Annual,Success
S002576,U001682,2025-12-21,98.64,Monthly,Success
S002577,U001683,2025-06-23,12.0,Monthly,Failed
S002578,U001683,2025-07-25,11.76,Monthly,Refunded
S002579,U001683,2025-08-24,12.44,Monthly,Success
S002580,U001690,2025-09-06,335.53,Annual,Success
S002581,U001693,2025-01-17,12.48,Monthly,Success
S002582,U001694,2024-06-24,969.18,Annual,Success
S002583,U001695,2024-12-26,11.85,Monthly,Success
S002584,U001695,2025-01-27,12.33,Monthly,Success
S002585,U001695,2025-02-25,11.52,Monthly,Success
S002586,U001695,2025-03-28,12.13,Monthly,Success
S002587,U001695,2025-04-27,11.45,Monthly,Success
S002588,U001697,2024-02-10,120.86,Annual,Success
S002589,U001697,2025-02-09,119.11,Annual,Success
S002590,U001698,2024-06-14,115.28,Annual,Success
S002591,U001699,2025-12-14,12.14,Monthly,Success
S002592,U001701,2025-12-15,33.57,Monthly,Success
S002593,U001703,2024-11-13,34.94,Monthly,Success
S002594,U001703,2024-12-15,35.49,Monthly,Success
S002595,U001703,2025-01-12,34.65,Monthly,Success
S002596,U001703,2025-02-12,33.68,Monthly,Success
S002597,U001703,2025-03-13,33.89,Monthly,Success
S002598,U001703,2025-04-12,36.39,Monthly,Success
S002599,U001703,2025-05-14,36.02,Monthly,Success
S002600,U001703,2025-06-11,35.88,Monthly,Success
S002601,U001705,2025-02-20,950.09,Annual,Success
S002602,U001706,2024-05-12,1004.99,Annual,Success
S002603,U001708,2024-08-29,349.22,Annual,Success
S002604,U001711,2024-06-28,121.49,Annual,Success
S002605,U001712,2024-03-21,1024.62,Annual,Success
S002606,U001713,2025-09-11,11.47,Monthly,Success
S002607,U001713,2025-10-11,11.76,Monthly,Failed
S002608,U001713,2025-11-10,12.6,Monthly,Success
S002609,U001715,2024-03-18,12.47,Monthly,Success
S002610,U001715,2024-04-18,12.4,Monthly,Success
S002611,U001715,2024-05-17,11.9,Monthly,Success
S002612,U001715,2024-06-16,11.43,Monthly,Success
S002613,U001715,2024-07-18,12.18,Monthly,Success
S002614,U001717,2024-03-17,12.14,Monthly,Success
S002615,U001717,2024-04-18,12.0,Monthly,Success
S002616,U001717,2024-05-18,12.46,Monthly,Success
S002617,U001717,2024-06-15,12.37,Monthly,Success
S002618,U001717,2024-07-15,12.03,Monthly,Success
S002619,U001721,2024-06-19,11.69,Monthly,Success
S002620,U001721,2024-07-20,12.55,Monthly,Success
S002621,U001721,2024-08-17,11.75,Monthly,Success
S002622,U001721,2024-09-17,11.81,Monthly,Success
S002623,U001721,2024-10-18,12.55,Monthly,Success
S002624,U001721,2024-11-15,12.49,Monthly,Success
S002625,U001721,2024-12-17,11.56,Monthly,Success
S002626,U001724,2024-05-06,116.94,Annual,Success
S002627,U001730,2025-06-08,11.4,Monthly,Success
S002628,U001731,2024-11-12,1029.53,Annual,Success
S002629,U001734,2025-02-07,356.41,Annual,Success
S002630,U001735,2024-06-08,35.14,Monthly,Success
S002631,U001735,2024-07-06,34.38,Monthly,Success
S002632,U001735,2024-08-07,34.34,Monthly,Success
S002633,U001735,2024-09-06,35.35,Monthly,Success
S002634,U001735,2024-10-05,34.0,Monthly,Failed
S002635,U001735,2024-11-04,35.18,Monthly,Success
S002636,U001735,2024-12-03,33.42,Monthly,Success
S002637,U001736,2025-11-10,121.61,Annual,Success
S002638,U001737,2025-02-22,97.29,Monthly,Success
S002639,U001737,2025-03-26,103.59,Monthly,Success
S002640,U001737,2025-04-23,100.08,Monthly,Success
S002641,U001737,2025-05-23,99.69,Monthly,Success
S002642,U001737,2025-06-23,103.05,Monthly,Success
S002643,U001737,2025-07-22,99.13,Monthly,Success
S002644,U001737,2025-08-22,99.12,Monthly,Success
S002645,U001738,2024-08-07,36.12,Monthly,Success
S002646,U001738,2024-09-06,36.35,Monthly,Success
S002647,U001738,2024-10-06,36.34,Monthly,Success
S002648,U001740,2025-02-03,349.95,Annual,Success
S002649,U001748,2024-10-04,11.53,Monthly,Success
S002650,U001749,2025-09-01,974.44,Annual,Success
S002651,U001750,2024-06-14,122.58,Annual,Success
S002652,U001751,2025-04-19,964.71,Annual,Success
S002653,U001753,2024-01-18,35.01,Monthly,Success
S002654,U001753,2024-02-19,33.74,Monthly,Success
S002655,U001753,2024-03-18,35.08,Monthly,Success
S002656,U001753,2024-04-19,35.16,Monthly,Success
S002657,U001753,2024-05-17,34.63,Monthly,Success
S002658,U001754,2024-09-19,12.2,Monthly,Success
S002659,U001754,2024-10-19,11.93,Monthly,Success
S002660,U001754,2024-11-18,11.65,Monthly,Success
S002661,U001754,2024-12-18,12.27,Monthly,Success
S002662,U001754,2025-01-15,12.46,Monthly,Success
S002663,U001754,2025-02-16,12.44,Monthly,Success
S002664,U001754,2025-03-17,11.88,Monthly,Success
S002665,U001754,2025-04-15,11.6,Monthly,Success
S002666,U001754,2025-05-17,11.64,Monthly,Success
S002667,U001754,2025-06-14,12.48,Monthly,Success
S002668,U001763,2024-05-02,1012.37,Annual,Success
S002669,U001766,2024-11-28,125.93,Annual,Success
S002670,U001767,2025-08-17,11.89,Monthly,Success
S002671,U001767,2025-09-16,11.66,Monthly,Success
S002672,U001767,2025-10-16,12.54,Monthly,Success
S002673,U001767,2025-11-15,11.41,Monthly,Success
S002674,U001769,2025-01-03,1038.56,Annual,Success
S002675,U001773,2025-11-10,11.55,Monthly,Success
S002676,U001775,2025-09-15,11.78,Monthly,Failed
S002677,U001775,2025-10-14,12.17,Monthly,Success
S002678,U001777,2025-07-24,343.41,Annual,Success
S002679,U001779,2024-09-29,12.0,Monthly,Success
S002680,U001779,2024-10-30,12.33,Monthly,Success
S002681,U001779,2024-11-29,12.17,Monthly,Success
S002682,U001779,2024-12-27,11.48,Monthly,Success
S002683,U001779,2025-01-28,11.96,Monthly,Success
S002684,U001779,2025-02-26,11.77,Monthly,Success
S002685,U001780,2025-10-14,11.82,Monthly,Success
S002686,U001781,2024-02-23,11.45,Monthly,Success
S002687,U001781,2024-03-25,12.17,Monthly,Success
S002688,U001781,2024-04-22,11.78,Monthly,Refunded
S002689,U001781,2024-05-22,12.01,Monthly,Success
S002690,U001781,2024-06-21,11.63,Monthly,Success
S002691,U001781,2024-07-22,12.05,Monthly,Failed
S002692,U001783,2025-03-04,34.19,Monthly,Refunded
S002693,U001783,2025-04-01,36.42,Monthly,Success
S002694,U001783,2025-05-01,36.54,Monthly,Success
S002695,U001783,2025-06-01,33.57,Monthly,Success
S002696,U001783,2025-07-02,34.54,Monthly,Success
S002697,U001784,2025-06-22,34.04,Monthly,Success
S002698,U001784,2025-07-23,33.79,Monthly,Success
S002699,U001784,2025-08-20,35.75,Monthly,Success
S002700,U001784,2025-09-21,35.45,Monthly,Success
S002701,U001784,2025-10-20,34.86,Monthly,Success
S002702,U001786,2025-11-11,345.39,Annual,Success
S002703,U001787,2025-06-26,362.55,Annual,Success
S002704,U001790,2025-04-08,11.61,Monthly,Refunded
S002705,U001790,2025-05-08,12.45,Monthly,Success
S002706,U001790,2025-06-08,12.16,Monthly,Success
S002707,U001790,2025-07-07,11.52,Monthly,Refunded
S002708,U001790,2025-08-06,12.48,Monthly,Success
S002709,U001790,2025-09-06,12.47,Monthly,Success
S002710,U001790,2025-10-05,12.26,Monthly,Success
S002711,U001790,2025-11-05,11.42,Monthly,Success
S002712,U001792,2025-08-22,123.65,Annual,Success
S002713,U001794,2025-07-17,121.62,Annual,Failed
S002714,U001796,2024-04-18,12.34,Monthly,Failed
S002715,U001799,2024-04-03,339.31,Annual,Success
S002716,U001800,2024-01-18,11.42,Monthly,Success
S002717,U001800,2024-02-17,11.6,Monthly,Success
S002718,U001800,2024-03-20,11.54,Monthly,Success
S002719,U001802,2025-08-19,12.58,Monthly,Success
S002720,U001802,2025-09-17,12.03,Monthly,Success
S002721,U001802,2025-10-18,12.31,Monthly,Success
S002722,U001804,2024-11-03,11.82,Monthly,Success
S002723,U001804,2024-12-03,11.83,Monthly,Success
S002724,U001804,2025-01-01,12.0,Monthly,Success
S002725,U001804,2025-02-01,12.52,Monthly,Success
S002726,U001804,2025-03-02,12.12,Monthly,Success
S002727,U001804,2025-04-01,11.66,Monthly,Success
S002728,U001804,2025-05-02,12.48,Monthly,Success
S002729,U001806,2025-09-09,11.96,Monthly,Success
S002730,U001806,2025-10-09,12.41,Monthly,Success
S002731,U001806,2025-11-07,11.93,Monthly,Success
S002732,U001807,2025-07-06,11.81,Monthly,Success
S002733,U001807,2025-08-04,11.6,Monthly,Success
S002734,U001811,2025-07-05,12.01,Monthly,Success
S002735,U001811,2025-08-03,11.53,Monthly,Success
S002736,U001811,2025-09-04,12.58,Monthly,Success
S002737,U001811,2025-10-03,11.99,Monthly,Success
S002738,U001811,2025-11-03,12.28,Monthly,Success
S002739,U001811,2025-12-01,11.45,Monthly,Success
S002740,U001813,2024-10-09,12.29,Monthly,Success
S002741,U001813,2024-11-08,11.56,Monthly,Failed
S002742,U001813,2024-12-06,12.6,Monthly,Success
S002743,U001813,2025-01-06,12.38,Monthly,Success
S002744,U001814,2024-02-01,33.92,Monthly,Success
S002745,U001814,2024-02-29,34.26,Monthly,Success
S002746,U001814,2024-04-01,35.2,Monthly,Success
S002747,U001814,2024-04-30,35.05,Monthly,Success
S002748,U001814,2024-05-29,34.22,Monthly,Success
S002749,U001814,2024-06-29,36.17,Monthly,Success
S002750,U001814,2024-07-29,33.4,Monthly,Refunded
S002751,U001814,2024-08-29,34.35,Monthly,Success
S002752,U001814,2024-09-26,36.1,Monthly,Success
S002753,U001814,2024-10-26,33.81,Monthly,Success
S002754,U001814,2024-11-25,33.84,Monthly,Success
S002755,U001816,2025-12-18,33.77,Monthly,Success
S002756,U001819,2025-06-13,11.54,Monthly,Success
S002757,U001819,2025-07-13,11.6,Monthly,Success
S002758,U001819,2025-08-14,12.31,Monthly,Success
S002759,U001819,2025-09-13,11.79,Monthly,Failed
S002760,U001820,2025-01-05,362.75,Annual,Success
S002761,U001821,2024-08-17,12.15,Monthly,Success
S002762,U001821,2024-09-16,12.21,Monthly,Success
S002763,U001821,2024-10-17,12.19,Monthly,Success
S002764,U001821,2024-11-17,11.5,Monthly,Success
S002765,U001821,2024-12-16,12.16,Monthly,Success
S002766,U001822,2024-05-30,117.9,Annual,Success
S002767,U001823,2025-06-09,34.36,Monthly,Success
S002768,U001823,2025-07-08,34.37,Monthly,Success
S002769,U001823,2025-08-07,33.87,Monthly,Success
S002770,U001824,2025-09-09,34.64,Monthly,Success
S002771,U001824,2025-10-09,36.12,Monthly,Success
S002772,U001824,2025-11-08,36.25,Monthly,Success
S002773,U001826,2025-04-16,34.66,Monthly,Success
S002774,U001826,2025-05-17,34.1,Monthly,Success
S002775,U001826,2025-06-17,36.2,Monthly,Success
S002776,U001826,2025-07-17,34.86,Monthly,Success
S002777,U001826,2025-08-16,35.34,Monthly,Success
S002778,U001826,2025-09-14,36.28,Monthly,Success
S002779,U001826,2025-10-14,35.57,Monthly,Success
S002780,U001827,2024-02-26,12.42,Monthly,Success
S002781,U001827,2024-03-29,11.9,Monthly,Success
S002782,U001827,2024-04-28,12.19,Monthly,Success
S002783,U001827,2024-05-28,11.7,Monthly,Success
S002784,U001827,2024-06-27,12.51,Monthly,Success
S002785,U001827,2024-07-25,12.46,Monthly,Success
S002786,U001827,2024-08-26,12.48,Monthly,Success
S002787,U001827,2024-09-25,12.5,Monthly,Success
S002788,U001827,2024-10-24,11.67,Monthly,Success
S002789,U001828,2025-12-18,367.25,Annual,Success
S002790,U001829,2025-09-21,35.7,Monthly,Success
S002791,U001829,2025-10-22,35.42,Monthly,Success
S002792,U001829,2025-11-19,35.76,Monthly,Success
S002793,U001830,2024-11-03,942.17,Annual,Success
S002794,U001833,2025-05-19,11.42,Monthly,Success
S002795,U001836,2025-07-04,125.4,Annual,Success
S002796,U001838,2024-12-10,346.24,Annual,Success
S002797,U001838,2025-12-05,356.65,Annual,Success
S002798,U001839,2025-11-28,336.33,Annual,Success
S002799,U001840,2024-09-02,11.76,Monthly,Success
S002800,U001840,2024-10-02,11.82,Monthly,Success
S002801,U001840,2024-11-02,12.13,Monthly,Success
S002802,U001840,2024-12-02,11.69,Monthly,Success
S002803,U001840,2024-12-31,12.22,Monthly,Success
S002804,U001840,2025-01-31,11.82,Monthly,Success
S002805,U001841,2025-01-01,124.92,Annual,Success
S002806,U001843,2025-02-15,344.35,Annual,Success
S002807,U001844,2025-06-07,35.1,Monthly,Success
S002808,U001844,2025-07-08,34.67,Monthly,Success
S002809,U001848,2024-08-11,11.74,Monthly,Success
S002810,U001848,2024-09-09,11.58,Monthly,Success
S002811,U001848,2024-10-10,12.15,Monthly,Success
S002812,U001848,2024-11-07,11.59,Monthly,Success
S002813,U001849,2025-11-07,34.78,Monthly,Success
S002814,U001851,2024-10-27,119.33,Annual,Success
S002815,U001851,2025-10-30,120.93,Annual,Success
S002816,U001854,2025-10-18,1026.98,Annual,Success
S002817,U001856,2024-09-27,33.93,Monthly,Success
S002818,U001856,2024-10-28,36.64,Monthly,Success
S002819,U001857,2025-08-31,357.97,Annual,Success
S002820,U001858,2025-03-01,103.59,Monthly,Success
S002821,U001858,2025-03-31,101.64,Monthly,Success
S002822,U001858,2025-05-01,100.0,Monthly,Success
S002823,U001858,2025-05-30,95.83,Monthly,Success
S002824,U001858,2025-07-01,98.51,Monthly,Success
S002825,U001858,2025-07-29,103.05,Monthly,Success
S002826,U001863,2024-07-24,36.37,Monthly,Success
S002827,U001863,2024-08-23,35.89,Monthly,Success
S002828,U001863,2024-09-20,36.67,Monthly,Success
S002829,U001863,2024-10-22,35.59,Monthly,Success
S002830,U001863,2024-11-21,35.21,Monthly,Success
S002831,U001863,2024-12-21,34.96,Monthly,Success
S002832,U001863,2025-01-19,33.84,Monthly,Success
S002833,U001863,2025-02-18,36.07,Monthly,Success
S002834,U001863,2025-03-21,33.75,Monthly,Success
S002835,U001863,2025-04-18,34.0,Monthly,Success
S002836,U001863,2025-05-20,33.66,Monthly,Success
S002837,U001865,2025-12-29,341.85,Annual,Success
S002838,U001868,2024-07-12,11.72,Monthly,Success
S002839,U001868,2024-08-11,12.37,Monthly,Success
S002840,U001868,2024-09-09,12.57,Monthly,Success
S002841,U001868,2024-10-10,12.58,Monthly,Success
S002842,U001872,2024-08-25,114.91,Annual,Success
S002843,U001872,2025-08-29,125.4,Annual,Failed
S002844,U001873,2025-03-31,114.25,Annual,Success
S002845,U001875,2025-08-16,121.89,Annual,Success
S002846,U001876,2025-04-24,12.34,Monthly,Success
S002847,U001876,2025-05-25,12.48,Monthly,Success
S002848,U001876,2025-06-25,12.23,Monthly,Success
S002849,U001876,2025-07-23,12.57,Monthly,Success
S002850,U001876,2025-08-23,12.3,Monthly,Success
S002851,U001878,2025-04-02,12.35,Monthly,Success
S002852,U001879,2024-11-02,12.38,Monthly,Success
S002853,U001879,2024-12-03,11.96,Monthly,Success
S002854,U001879,2025-01-01,12.02,Monthly,Success
S002855,U001879,2025-02-02,12.29,Monthly,Success
S002856,U001879,2025-03-03,11.48,Monthly,Success
S002857,U001880,2025-05-13,125.55,Annual,Success
S002858,U001881,2025-07-23,11.45,Monthly,Success
S002859,U001882,2025-10-29,11.71,Monthly,Success
S002860,U001882,2025-11-30,11.63,Monthly,Success
S002861,U001884,2025-09-02,1023.47,Annual,Success
S002862,U001886,2025-03-03,349.34,Annual,Success
S002863,U001891,2024-05-08,348.82,Annual,Success
S002864,U001893,2025-09-21,34.8,Monthly,Success
S002865,U001897,2025-06-10,35.89,Monthly,Success
S002866,U001897,2025-07-09,33.29,Monthly,Success
S002867,U001898,2024-08-03,114.22,Annual,Success
S002868,U001898,2025-08-06,123.55,Annual,Success
S002869,U001900,2025-09-12,103.02,Monthly,Success
S002870,U001900,2025-10-12,102.67,Monthly,Success
S002871,U001902,2024-01-08,33.7,Monthly,Success
S002872,U001902,2024-02-07,36.22,Monthly,Success
S002873,U001902,2024-03-08,34.15,Monthly,Success
S002874,U001902,2024-04-08,36.54,Monthly,Success
S002875,U001902,2024-05-09,35.64,Monthly,Success
S002876,U001902,2024-06-07,34.78,Monthly,Success
S002877,U001902,2024-07-06,34.61,Monthly,Success
S002878,U001902,2024-08-05,36.52,Monthly,Success
S002879,U001902,2024-09-05,34.5,Monthly,Success
S002880,U001902,2024-10-04,33.52,Monthly,Success
S002881,U001909,2024-11-25,119.98,Annual,Success
S002882,U001911,2024-11-10,998.92,Annual,Success
S002883,U001912,2025-10-31,11.43,Monthly,Success
S002884,U001917,2025-11-08,120.38,Annual,Success
S002885,U001920,2025-01-28,34.08,Monthly,Success
S002886,U001920,2025-02-26,34.31,Monthly,Success
S002887,U001920,2025-03-30,33.59,Monthly,Success
S002888,U001920,2025-04-28,33.65,Monthly,Success
S002889,U001920,2025-05-29,35.35,Monthly,Success
S002890,U001920,2025-06-26,33.26,Monthly,Success
S002891,U001920,2025-07-26,34.27,Monthly,Success
S002892,U001924,2024-12-18,12.26,Monthly,Success
S002893,U001924,2025-01-18,11.76,Monthly,Failed
S002894,U001924,2025-02-15,12.35,Monthly,Success
S002895,U001925,2025-09-17,11.84,Monthly,Success
S002896,U001925,2025-10-18,12.42,Monthly,Success
S002897,U001925,2025-11-17,11.61,Monthly,Success
S002898,U001930,2024-03-27,36.52,Monthly,Success
S002899,U001930,2024-04-25,35.59,Monthly,Success
S002900,U001930,2024-05-26,34.68,Monthly,Success
S002901,U001930,2024-06-24,35.67,Monthly,Success
S002902,U001930,2024-07-24,35.28,Monthly,Success
S002903,U001930,2024-08-23,35.7,Monthly,Success
S002904,U001930,2024-09-24,36.28,Monthly,Success
S002905,U001930,2024-10-23,36.24,Monthly,Success
S002906,U001930,2024-11-21,36.11,Monthly,Success
S002907,U001930,2024-12-23,36.35,Monthly,Success
S002908,U001934,2025-06-01,12.19,Monthly,Success
S002909,U001934,2025-07-02,11.52,Monthly,Failed
S002910,U001934,2025-08-01,12.43,Monthly,Success
S002911,U001934,2025-08-29,12.48,Monthly,Success
S002912,U001934,2025-09-28,11.59,Monthly,Success
S002913,U001934,2025-10-30,12.31,Monthly,Success
S002914,U001934,2025-11-28,11.46,Monthly,Success
S002915,U001937,2024-10-14,116.67,Annual,Failed
S002916,U001937,2025-10-16,114.73,Annual,Success
S002917,U001941,2024-03-23,351.07,Annual,Success
S002918,U001942,2024-12-01,102.17,Monthly,Success
